country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
LCN,2009,4357516878341.66,4217554733051.68,7495.02210483155,581388129
LCN,2010,5397387468151.93,5210963041564.56,9183.09564355141,587752505
LCN,2011,6138943777354.24,5926574732512.92,10333.4116793797,594086829
LCN,2012,6210613243121.19,6000886068939.73,10343.77598096,600420316
LCN,2013,6364212249189.39,6173294589369.48,10490.1720152148,606683307
LCN,2014,6485201379622.78,6297066621665.36,10582.047349709,612849401
LCN,2015,5420440781672.12,5262069570731.66,8758.631461288,618868462
LCN,2016,5285691145303.57,5118506165266.59,8460.65543617298,624737786
LCN,2017,5868341566243.68,5684721935951.81,9308.69617088017,630414986
LCN,2018,5742372094087.7,5529177902672.04,9032.03848276062,635778081
LCN,2019,5659843769808.14,5453126299454.12,8830.22782156102,640962372
LCN,2020,4805921371470.46,4613706542265.17,7445.29645309345,645497651
LCN,2021,5581814290255.75,5341721787660.02,8597.53194021339,649234493
LCN,2022,6345587523480.55,6079603286788.16,9716.03266743823,653104795
LCN,2023,7127804705256.22,6837924336622.17,10838.827948659,657617663
LDC,2000,224107250303.781,218586229988.338,332.685920119081,673630102
LDC,2001,216021475792.482,210402445725.665,313.129602224092,689878805
LDC,2002,236275527964.501,230583545993.766,334.068451902288,707266809
LDC,2003,267563016541.174,261222797357.448,368.995551236418,725111768
LDC,2004,309062587055.156,300506521739.996,416.123757534458,742717957
LDC,2005,366207056758.67,354131191092.356,481.381656351475,760741611
LDC,2006,424108300128.701,409361963952.413,544.265857064955,779230030
LDC,2007,508465397850.22,492044336920.088,637.561375383341,797516000
LDC,2008,623170793979.264,599553975378.973,763.438840547043,816268129
LDC,2009,617248102036.271,608397792675.492,738.611492420284,835687108
LDC,2010,697392577949.774,682555542874.726,815.33186696013,855348118
LDC,2011,795862508067.879,781174630469.545,908.84557481049,875685078
LDC,2012,833458811324.933,824603669368.546,929.489014391782,896684951
LDC,2013,905990487014.137,893971978327.024,986.62795159005,918269633
LDC,2014,973313922336.013,960830094238.055,1035.12745031121,940284138
LDC,2015,934515239963.614,929589215499.272,970.916596442798,962508256
LDC,2016,949887329005.813,950022015792.859,963.946548212228,985414939
LDC,2017,1039596262297.48,1032402189815.87,1030.33002221326,1008993468
LDC,2018,1107881528995.12,1101953854294.05,1072.37486063383,1033110314
LDC,2019,1168244060712.21,1161988868786.71,1104.18633151052,1058013514
LDC,2020,1179759976006.93,1176876685014.66,1088.70490856513,1083636132
LDC,2021,1288339633534.37,1288626652129.51,1161.529354921,1109175268
LDC,2022,1445223560465.28,1435152373883.16,1273.78979194705,1134585604
LDC,2023,1416482888487.06,1407495274505.98,1220.23843928653,1160824674
LIE,2000,2483889858.32312,2434743786.1305,76087.911114202,32645
LIE,2001,2491800558.77674,2241032462.97289,75067.8001680043,33194
LIE,2002,2688618747.38148,2372888098.15431,79795.1785891101,33694
LIE,2003,3070803051.42164,2627332545.70041,90108.3673647008,34079
LIE,2004,3454373797.74442,2858151534.06203,100280.831356705,34447
LIE,2005,3659319116.88057,3126141905.92984,105295.057027611,34753
LIE,2006,4000102086.14635,3506738881.98124,114167.939211301,35037
LIE,2007,4601429897.21468,4120576557.4833,130492.595349517,35262
LIE,2008,5081479840.08716,4569703348.75218,143249.227302093,35473
LIE,2009,4504375348.07038,3869164134.82799,126024.714567466,35742
LIE,2010,5082337238.44718,4285908797.1495,141089.812849014,36022
LIE,2011,5739706004.89616,4532105463.48033,158066.369379163,36312
LIE,2012,5456102482.28614,3807892637.60499,148842.035144342,36657
LIE,2013,6391708310.67727,5110561611.55848,172823.607794648,36984
LIE,2014,6657526979.72277,5374223244.85811,178735.153020908,37248
LIE,2015,6268515276.17441,5162508403.6364,167187.15730982,37494
LIE,2016,6237302033.50132,5985930500.89609,165375.491396259,37716
LIE,2017,6474308717.85289,6748709241.06218,170547.092298954,37962
LIE,2018,6692620691.84146,6917596481.37865,174988.775083446,38246
LIE,2019,6436467007.11932,6269829689.81912,166907.839305016,38563
LIE,2020,6405870210.32293,6866331075.94249,164671.093553454,38901
LIE,2021,7912602342.18895,6677602134.27645,201944.830335076,39182
LIE,2022,7378156576.2354,6142232350.82192,186821.881757157,39493
LIE,2023,8287748667.20832,NA,207973.617746758,39850
LKA,2000,16330814179.9766,16016130112.9723,846.460813304966,19293054
LKA,2001,15749753804.8344,15467999433.7511,803.544026627385,19600362
LKA,2002,16536535647.0834,16285197574.7439,834.936014905338,19805752
LKA,2003,18881765437.2151,18710453791.9602,946.382255128072,19951521
LKA,2004,20662525941.2985,20457644035.9719,1028.62068132555,20087605
LKA,2005,24405791044.7761,24106796019.9005,1207.21994764165,20216524
LKA,2006,28279802405.9138,27890790083.219,1389.50625583936,20352411
LKA,2007,32350238760.4239,31997202612.9448,1578.63451125392,20492545
LKA,2008,40713826215.0093,39744303906.4377,1973.58476901287,20629378
LKA,2009,42066224093.0065,41580817112.8567,2026.65939950702,20756435
LKA,2010,58636161081.712,58019026505.0527,2808.36779237408,20879089
LKA,2011,67753284043.9282,67101713795.8986,3224.95736331928,21009048
LKA,2012,70447216891.3366,69233385160.8634,3327.77612404326,21169458
LKA,2013,77000578167.353,75248910875.4524,3740.61589348326,20585000
LKA,2014,82528535713.926,80720442913.0281,3971.91913148166,20778000
LKA,2015,85090301052.0465,83069226767.8953,4057.7158346231,20970000
LKA,2016,88000211171.5956,85804825406.3122,4149.19190775593,21209000
LKA,2017,94369350285.5814,92054895921.0435,4398.88828068715,21453000
LKA,2018,94450015982.8405,92053069055.8917,4358.56095906047,21670000
LKA,2019,88998706296.5783,86529752617.0848,4081.94772722003,21803000
LKA,2020,84335574581.5072,82055204870.7258,3847.60137695639,21919000
LKA,2021,88556698937.7033,86567888458.225,3996.96240014909,22156000
LKA,2022,74143020262.8076,72241752319.0499,3342.63650253855,22181000
LKA,2023,83716142582.1945,81171474033.9232,3798.89016573011,22037000
LMY,2000,5670020118148.49,5597460481844.56,1177.75765478613,4814250279
LMY,2001,5680819143538.62,5606891495029.41,1162.06593417659,4888551481
LMY,2002,5793320243459.64,5711872759905.04,1167.55459231996,4961926647
LMY,2003,6485970152666.19,6399413581363.42,1288.22169575973,5034824498
LMY,2004,7611532445724.19,7493844335312.85,1490.06634794524,5108183576
LMY,2005,8989307216308.17,8818413235748.77,1734.86422930654,5181562375
LMY,2006,10584091446503.4,10395674696011.2,2014.03892053455,5255157355
LMY,2007,12999078253913.5,12819185367848.6,2439.69426660589,5328158709
LMY,2008,15436551408797.4,15228512486560.8,2857.43260761574,5402245137
LMY,2009,15480168640273.5,15266717965093.1,2826.1947933346,5477389130
LMY,2010,18829707352204.9,18512739345048.7,3390.74990282183,5553257507
LMY,2011,22178322345801.6,21779183150679.9,3939.15229373555,5630227189
LMY,2012,23579313882597.3,23232689738959.9,4130.06444378513,5709187884
LMY,2013,25037837778965.6,24630933779317.2,4326.21492686569,5787469694
LMY,2014,26210915792732.4,25917193444205,4468.79749861455,5865317415
LMY,2015,25441228963050.9,25145273335395.1,4282.04601624269,5941372154
LMY,2016,25692480250515.9,25396834192196.6,4269.77006692862,6017298320
LMY,2017,28077899127097.7,27780214314847.7,4607.31736311311,6094196886
LMY,2018,29904746273220.3,29524475210089.7,4846.86334479652,6169917356
LMY,2019,30622477245854.4,30269521095550.2,4904.42291649615,6243849229
LMY,2020,29667488251107.8,29299397576417.9,4698.5175297673,6314223170
LMY,2021,34992770913888.4,34512921240158.2,5485.92472057214,6378645843
LMY,2022,36712853300728.5,36175586948277.7,5702.28344160279,6438272260
LMY,2023,37824423052000.7,37287164063285.2,5819.84086254913,6499219471
LSO,2000,887291687.920796,1130525381.89707,442.779545779081,2003913
LSO,2001,825706961.238689,1194386614.16408,412.677473676821,2000853
LSO,2002,775777238.55814,1123285816.46064,388.92334985135,1994679
LSO,2003,1157825434.78971,1654867702.81473,583.270036200288,1985059
LSO,2004,1511236655.52047,2072881339.40182,766.685820928242,1971129
LSO,2005,1682343527.49221,2183399928.42011,861.381496414995,1953076
LSO,2006,1800092563.75462,2243369855.25764,925.467485502842,1945063
LSO,2007,1682131784.51365,2344576909.78395,861.188420899563,1953268
LSO,2008,1766902709.19935,2392556453.20312,898.482517882593,1966541
LSO,2009,1740894964.80511,2293074892.8977,878.847950537772,1980883
LSO,2010,2234754241.91918,2872100467.22588,1119.47557793042,1996251
LSO,2011,2579409619.96722,3089102150.16736,1280.73390931581,2014009
LSO,2012,2477702216.26888,2892666013.15149,1217.93071228944,2034354
LSO,2013,2367112931.642,2718881337.31294,1151.03735837227,2056504
LSO,2014,2441063054.05792,2719632972.79486,1173.5377928819,2080089
LSO,2015,2359686724.53829,2639103769.74372,1121.19851342518,2104611
LSO,2016,2114426452.2019,2400601096.79311,992.491840678465,2130422
LSO,2017,2306741672.29006,2620025914.52694,1069.36673247542,2157110
LSO,2018,2556247291.99785,3042775635.89218,1170.65569702819,2183603
LSO,2019,2390702295.82777,2852674377.63294,1082.05706777516,2209405
LSO,2020,2053699870.07191,2441757550.00044,918.582577421982,2235727
LSO,2021,2412130021.64641,2813524883.49682,1066.58643600093,2261542
LSO,2022,2354980884.15271,2827407248.65412,1030.12579628833,2286110
LSO,2023,2117962430.3041,2576298998.54607,916.282970463888,2311472
LTE,2000,3427127607250.87,3334951216987.93,1677.02042015966,2043581322
LTE,2001,3545454686439.97,3443700606883.75,1722.26457272874,2058600486
LTE,2002,3760733996281.37,3645799940266.16,1814.50101502187,2072599555
LTE,2003,4286509570678.26,4154952665166.22,2054.75734404791,2086139068
LTE,2004,5151794191851.87,5007204356524.52,2453.92165277793,2099412663
LTE,2005,6210723655666.45,6037796040074.73,2939.84370171836,2112603351
LTE,2006,7495723841785.38,7314967994121.85,3525.53751158752,2126122277
LTE,2007,9444870827919.88,9250168154488.73,4413.57640872645,2139958608
LTE,2008,11749718159807.4,11526357041062.5,5454.98529931036,2153941306
LTE,2009,11368055662732.1,11126079851665,5245.25352523725,2167303374
LTE,2010,13673596482286.5,13345647557446.2,6273.65791810552,2179525352
LTE,2011,16657387943146.7,16240555884442.6,7595.11474079685,2193171336
LTE,2012,17828118099875.4,17460321413442.1,8069.36106146732,2209359324
LTE,2013,19224280443537.8,18823601160781.7,8639.80228437874,2225083377
LTE,2014,19987237041216.9,19684967687131.8,8917.94695533798,2241237489
LTE,2015,18784732096877.7,18466290794630.9,8325.54664463079,2256276122
LTE,2016,18828510013671.3,18511566931815.7,8290.74162992553,2271028438
LTE,2017,20875187048422.1,20558747930005.3,9131.37216704566,2286095306
LTE,2018,22893811867077.4,22473404701676.6,9959.6655103541,2298652685
LTE,2019,23350735596984.1,22943253529925.3,10112.2012892771,2309164437
LTE,2020,22862413053120.2,22422800209352,9869.54019951006,2316461820
LTE,2021,27277869480236.8,26727444752437.8,11755.4245358535,2320449542
LTE,2022,28540512833862.8,27900597233191.6,12280.1075352976,2324125644
LTE,2023,28903171309924.7,28335865612186.3,12422.7253981593,2326636900
LTU,2000,11550695727.2335,11343632283.1247,3300.63634928559,3499536
LTU,2001,12260761329.3051,12095417350.0216,3532.52787363242,3470818
LTU,2002,14282292664.6004,14131384427.5383,4148.13091485015,3443067
LTU,2003,18809197969.5431,18343451776.6497,5507.47434187652,3415213
LTU,2004,22743164431.1972,22213173124.6895,6734.57487061946,3377075
LTU,2005,26105207115.3129,25670599577.0618,7857.03148786492,3322528
LTU,2006,30116192746.8942,29505636842.7657,9210.10118229413,3269909
LTU,2007,39729151614.6689,38176059113.3005,12295.1212779366,3231294
LTU,2008,47831254207.5223,46321504463.6324,14955.5345462921,3198231
LTU,2009,37494380038.9213,38339165971.643,11854.3711053096,3162916
LTU,2010,36638128534.0643,36396717741.8729,11829.122609457,3097282
LTU,2011,43186501862.7907,41913165781.0643,14261.8433787325,3028115
LTU,2012,42709372066.8627,41374321903.1278,14288.1853493139,2989139
LTU,2013,46303660422.0434,45297606166.4987,15636.525258604799,2961250
LTU,2014,48306546656.9281,47740769013.4991,16446.1647181663,2937253
LTU,2015,41540954817.2039,40063990118.923,14269.8039878287,2911109
LTU,2016,42970749245.0336,41463346447.9052,14934.2702840428,2877325
LTU,2017,47756764508.446,46052439370.4907,16800.1510246099,2842639
LTU,2018,54261795148.5372,52629106643.4611,19247.2315367967,2819200
LTU,2019,55122066225.796,53418457753.098,19608.7943945553,2811089
LTU,2020,57412038533.2718,55873632869.2655,20428.6478157394,2810369
LTU,2021,67037321008.9679,64789457998.9486,23870.4594851722,2808380
LTU,2022,71033884499.7824,68235831069.4983,25085.784063499,2831639
LTU,2023,79789877416.1681,77347710037.7151,27786.0057829276,2871585
LUX,2000,21230182989.3036,18782499824.5083,48659.5988753233,436300
LUX,2001,21387533703.2327,19049517003.537,48440.1420151355,441525
LUX,2002,23649833332.1655,19950388654.4585,53005.7339209179,446175
LUX,2003,29667268248.1305,24019997499.0239,65689.3214536911,451630
LUX,2004,35064843792.8993,31641464154.2109,76544.9170868473,458095
LUX,2005,37672280120.4794,34309510334.705,80988.1376230858,465158
LUX,2006,42910146296.0646,34360473818.5341,90788.8004876145,472637
LUX,2007,51587401415.7872,43858974247.4813,107475.320297978,479993
LUX,2008,58844277701.5258,46059035709.8133,120422.137934157,488650
LUX,2009,54467289897.5582,34736149608.2226,109419.746953106,497783
LUX,2010,56213985987.4168,38203044611.6667,110885.991378721,506953
LUX,2011,61696281326.2453,42768242732.4904,119025.057203467,518347
LUX,2012,59776383527.3602,45915520597.7344,112584.676270958,530946
LUX,2013,65203276466.9763,46779637636.2746,120000.140729859,543360
LUX,2014,68804811897.6445,49979926556.9018,123678.702143275,556319
LUX,2015,60071584216.1375,38657980989.0234,105462.012584423,569604
LUX,2016,62216885435.9488,41225831605.5643,106899.293549552,582014
LUX,2017,65712180342.9836,47031112675.0589,110193.213797228,596336
LUX,2018,71085623495.1145,50876819332.3137,116926.759593905,607950
LUX,2019,69872035113.6469,47902090379.6078,112696.649059674,620001
LUX,2020,73670782100.3909,51076725600.0001,116860.02817236,630419
LUX,2021,86386759695.1653,58512883442.2471,134965.815442152,640064
LUX,2022,80801680397.0139,52283970188.1325,123719.658915996,653103
LUX,2023,87574021091.7525,60778001422.1579,131407.681364513,666430
LVA,2000,7761252607.18424,7751406720.7416,3278.17896440803,2367550
LVA,2001,8190888739.6463,8216154018.35684,3504.61829462397,2337170
LVA,2002,9249030241.01864,9265345611.64165,4003.60935783538,2310173
LVA,2003,11244337719.8377,11187072930.7588,4914.57992829302,2287955
LVA,2004,13827070378.5612,13529255886.5617,6109.73265186817,2263122
LVA,2005,16306935905.4138,16131112632.234,7283.78738127622,2238799
LVA,2006,20434922247.3037,19895667168.297,9211.7374468148,2218357
LVA,2007,29420499247.7089,28498116536.7255,13370.9789452508,2200325
LVA,2008,34135200994.0067,33680339131.7059,15677.6080864506,2177322
LVA,2009,25691530442.035,27531089797.0531,11996.0322729773,2141669
LVA,2010,23468324572.3343,23708756614.8525,11188.4191700977,2097555
LVA,2011,26575547900.8247,26546166034.3631,12902.574053337,2059709
LVA,2012,27116149948.6683,26918754004.874,13329.3499931271,2034319
LVA,2013,29152128167.8438,29084191666.1942,14484.4715282132,2012647
LVA,2014,30277203767.4058,30313530292.8521,15185.814581236,1993782
LVA,2015,26344565876.8902,26209654656.9547,13321.9753140616,1977527
LVA,2016,27117105059.5075,27079037554.5538,13838.5266823272,1959537
LVA,2017,29391059767.4259,29307359429.6989,15132.4958333982,1942248
LVA,2018,33247935477.3576,32699088049.8808,17252.1710428626,1927174
LVA,2019,33099503950.847,32632059532.9568,17294.9751600969,1913822
LVA,2020,33379927434.6149,33394574957.516,17564.2321549354,1900449
LVA,2021,38183326784.9335,37470252651.9878,20261.8887788916,1884490
LVA,2022,38014713595.7686,37351937419.5118,20227.2307431581,1879383
LVA,2023,42572151720.138,41245825452.2301,22675.5786295407,1877445
MAC,2000,6774193548.3871,6197684994.82924,15731.9868750281,430600
MAC,2001,6860272608.45211,6811252878.57098,15810.7227666562,433900
MAC,2002,7371692774.43404,7289996692.57215,16814.9926424134,438400
MAC,2003,8246479565.94248,8039092703.98433,18589.8998330534,443600
MAC,2004,10643253553.184,10026413049.5348,23407.1993692194,454700
MAC,2005,12160056122.3757,11314325873.0269,25681.2167315221,473500
MAC,2006,14874098691.9082,13247163693.0717,29813.7877167933,498900
MAC,2007,18439981612.4086,18056014954.9755,35400.2334659409,520900
MAC,2008,21027018332.6663,18426218593.0118,38888.5118044503,540700
MAC,2009,21587786905.8499,19261779673.8918,40351.0035623363,535000
MAC,2010,28241798491.593,24909546941.8038,52591.8035225196,537000
MAC,2011,36845888757.1886,31539441231.7565,67041.2823092952,549600
MAC,2012,43189721376.9846,36351882835.5526,76051.6312325843,567900
MAC,2013,51536595089.2793,42782549812.2165,87069.767003344,591900
MAC,2014,54902831793.5018,46126611952.8056,88310.8119567344,621700
MAC,2015,45048190598.3249,40245123331.8639,70070.2918001631,642900
MAC,2016,45070808688.9611,40643927303.146,69074.0363049212,652500
MAC,2017,50383871120.8733,44837684420.9214,77704.9215312666,648400
MAC,2018,55190661339.7796,48722014115.3176,83761.8171798142,658900
MAC,2019,55082293844.1008,48635395460.2396,81967.699172769,672000
MAC,2020,25343525935.8358,30169173802.882,36976.2561071429,685400
MAC,2021,30969334705.0515,30881208144.568,45376.314586156,682500
MAC,2022,24999113475.8368,29465397412.0438,36909.9564090312,677300
